label,linewidth,density,lineheight,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C99
0KDMANEL,0.10417,0.33233,0.26276,0.501025,0.525587,0.425814,0.359556,0.426697,0.836345,0.487957,0.775287,0.402653,0.558147,0.475145,0.627712,0.548221,0.497196,0.587188,0.505043
0KDMANEL,0.10714,0.34321,0.19,0.553024,0.488921,0.496407,0.405983,0.582486,0.685388,0.603322,0.846884,0.464204,0.628916,0.497111,0.617876,0.651903,0.618205,0.729047,0.602123
0KDMANEL,0.11,0.34337,0.27521,0.622593,0.585683,0.473877,0.436645,0.481943,0.621615,0.524301,0.555228,0.491343,0.566805,0.432324,0.628805,0.621734,0.557890,0.520105,0.485823
0KDMANEL,0.12778,0.34582,0.31186,0.668796,0.495582,0.522156,0.386345,0.618990,0.813955,0.591534,0.909972,0.507740,0.604320,0.565512,0.610071,0.672243,0.614079,0.737804,0.572395
0KDMANEL,0.115,0.32143,0.26698,0.606727,0.565975,0.473917,0.456914,0.480287,0.749723,0.532352,0.667612,0.475940,0.576874,0.513174,0.638679,0.618255,0.538772,0.637540,0.481637
0KDMANEL,0.225,0.40347,0.59615,0.521595,0.487545,0.495428,0.428786,0.563659,0.695773,0.664420,0.925305,0.463262,0.704778,0.491955,0.582866,0.672765,0.535098,0.693374,0.504442
0KDMANEL,0.65833,0.46847,0.55128,0.528442,0.488921,0.484062,0.419670,0.569216,0.733066,0.662984,0.842727,0.471318,0.711266,0.479212,0.585384,0.665750,0.553248,0.721408,0.698658
0KDMANEL,0.12812,0.32341,0.29356,0.610780,0.507417,0.495729,0.418478,0.473741,0.759931,0.566643,0.710335,0.474013,0.570804,0.444750,0.627926,0.618255,0.565720,0.621059,0.504975
0KDMANEL,0.15455,0.33928,0.21036,0.539885,0.462889,0.525351,0.448483,0.622892,0.740815,0.596041,0.787858,0.503727,0.612178,0.496828,0.642250,0.723747,0.600179,0.704329,0.586758
0KDMANEL,0.16818,0.27075,0.36447,0.611849,0.462889,0.617175,0.455081,0.638099,0.773877,0.637397,0.759975,0.497752,0.641806,0.577938,0.590962,0.723747,0.609920,0.779798,0.592288
0KDMANEL,0.2,0.29464,0.14513,0.494836,0.493084,0.574733,0.420382,0.580947,0.667358,0.502906,0.873287,0.429074,0.613553,0.446049,0.542830,0.624881,0.553248,0.755801,0.579755
0KDMANEL,0.1375,0.29757,0.39465,0.480791,0.445300,0.484603,0.396321,0.492130,0.578776,0.498483,0.676974,0.485505,0.628916,0.505196,0.621402,0.716247,0.599799,0.549269,0.476335
0KDMANEL,0.12778,0.31134,0.17719,0.556176,0.473324,0.533882,0.387905,0.591974,0.797852,0.637710,0.795416,0.503788,0.744181,0.516504,0.638742,0.731326,0.623147,0.728790,0.581197
0KDMANEL,0.125,0.37574,0.26843,0.529580,0.537295,0.435478,0.367405,0.473640,0.633603,0.469795,0.651064,0.528799,0.551027,0.440258,0.615944,0.605147,0.583261,0.540983,0.522893
0KDMANEL,0.115,0.33406,0.39706,0.520027,0.482434,0.498273,0.403278,0.495316,0.614761,0.588904,0.486906,0.483216,0.634948,0.548460,0.580195,0.665750,0.604823,0.542637,0.484459
0KDMANEL,0.125,0.34938,0.32011,0.483985,0.495582,0.529842,0.378657,0.447417,0.641957,0.439731,0.867383,0.421954,0.561909,0.408831,0.548547,0.598662,0.509946,0.721292,0.492082
0KDMANEL,0.18333,0.33321,0.1625,0.559927,0.488921,0.546421,0.405983,0.517361,0.729052,0.599066,0.850002,0.455175,0.632280,0.490571,0.617876,0.651903,0.630241,0.666865,0.602123
0KDMANEL,0.14091,0.31674,0.24481,0.651796,0.606541,0.464809,0.429642,0.601417,0.662440,0.616120,0.885784,0.574546,0.632459,0.487051,0.546737,0.715302,0.556047,0.720674,0.672287
0KDMANEL,0.12083,0.26601,0.31378,0.474613,0.488921,0.508583,0.393205,0.537649,0.669772,0.465610,0.854083,0.443265,0.564257,0.466392,0.628513,0.573141,0.565286,0.722142,0.568724
0KDMANEL,0.13214,0.30073,0.32432,0.598172,0.420370,0.492575,0.467944,0.661275,0.757510,0.606618,0.761067,0.535509,0.634570,0.530777,0.581932,0.723747,0.579800,0.722596,0.507467
0KDMANEL,0.14167,0.34632,0.23749,0.677392,0.592848,0.488283,0.384889,0.636563,0.806604,0.607810,0.988234,0.604677,0.616729,0.524151,0.618496,0.759405,0.607851,0.745177,0.655840
0KDMANEL,0.12812,0.30357,0.35789,0.657562,0.526880,0.509456,0.407660,0.508547,0.709862,0.599982,0.823190,0.509006,0.579569,0.412573,0.639946,0.665023,0.578949,0.609872,0.605399
0KDMANEL,0.31667,0.33567,0.60938,0.592261,0.488921,0.601193,0.412068,0.536088,0.694716,0.576061,0.909885,0.459943,0.611007,0.415168,0.563132,0.624881,0.572827,0.737512,0.571637
0KDMANEL,0.25,0.31343,0.67778,0.627028,0.472815,0.514756,0.406999,0.534091,0.717929,0.535309,0.827447,0.451083,0.608846,0.469412,0.566528,0.645066,0.625043,0.690645,0.530074
0KDMANEL,0.12083,0.26601,0.31378,0.474613,0.488921,0.508583,0.393205,0.537649,0.669772,0.465610,0.854083,0.443265,0.564257,0.466392,0.628513,0.573141,0.565286,0.722142,0.568724
0KDMANEL,0.29,0.28246,0.12891,0.543473,0.488921,0.489944,0.429517,0.534646,0.752603,0.706548,0.842727,0.478609,0.730915,0.476687,0.615570,0.672765,0.553248,0.704329,0.568938
0KDMANEL,0.13333,0.33472,0.29449,0.656966,0.511861,0.449511,0.381456,0.409430,0.596877,0.565193,0.539441,0.475116,0.555024,0.515379,0.670769,0.638285,0.559901,0.549937,0.549204
0KDMANEL,0.12,0.29492,0.25313,0.670720,0.474039,0.533104,0.449774,0.524787,0.728123,0.580937,0.818163,0.518804,0.570804,0.453482,0.666416,0.605147,0.576094,0.642008,0.561964
0KDMANEL,0.10735,0.32279,0.29464,0.592217,0.536644,0.495532,0.419520,0.546370,0.722559,0.565193,0.771015,0.480048,0.560618,0.515379,0.643040,0.618255,0.610237,0.733703,0.549204
0KDMANEL,0.21,0.2977,0.20238,0.482709,0.462889,0.660551,0.464942,0.693141,0.620819,0.675284,0.760604,0.518866,0.777163,0.528603,0.585384,0.716247,0.557890,0.787582,0.602690
0KDMANEL,0.19,0.38205,0.31953,0.526383,0.530038,0.499945,0.478683,0.654313,0.664547,0.623599,0.591191,0.504470,0.666790,0.511557,0.617876,0.762477,0.571894,0.678744,0.495074
0KDMANEL,0.1375,0.29757,0.39465,0.480791,0.445300,0.484603,0.396321,0.492130,0.578776,0.498483,0.676974,0.485505,0.628916,0.505196,0.621402,0.716247,0.599799,0.549269,0.476335
0KDMANEL,0.14063,0.3893,0.26368,0.589010,0.610021,0.496166,0.395780,0.507326,0.692408,0.659475,0.834554,0.585806,0.677044,0.486076,0.582866,0.789947,0.601758,0.687311,0.504442
0KDMANEL,0.15417,0.35498,0.37595,0.618514,0.451167,0.468498,0.447048,0.408064,0.676340,0.555016,0.834157,0.491343,0.632186,0.491738,0.582582,0.672765,0.567887,0.680659,0.531872
0KDMANEL,0.10893,0.32205,0.30492,0.576380,0.526880,0.499198,0.418478,0.555755,0.686136,0.579586,0.822410,0.488282,0.589044,0.477028,0.628805,0.701639,0.556686,0.765743,0.495123
0KDMANEL,0.11806,0.33631,0.2828,0.655852,0.566605,0.455386,0.427597,0.617083,0.669772,0.502927,0.859528,0.570691,0.555661,0.513174,0.640261,0.644804,0.611436,0.770595,0.556159
0KDMANEL,0.1325,0.29531,0.27768,0.589010,0.488921,0.524171,0.418308,0.540057,0.616812,0.550572,0.563455,0.518463,0.545057,0.523728,0.609712,0.628784,0.562185,0.785838,0.530053
0KDMANEL,0.21,0.2977,0.20238,0.482709,0.462889,0.660551,0.464942,0.693141,0.620819,0.675284,0.760604,0.518866,0.777163,0.528603,0.585384,0.716247,0.557890,0.787582,0.602690
0KDMANEL,0.12045,0.35741,0.5551,0.531688,0.465237,0.531649,0.446434,0.657614,0.722301,0.616129,0.799243,0.445624,0.678935,0.496755,0.642250,0.723747,0.553698,0.788378,0.597449
0KDMANEL,0.11964,0.3324,0.28463,0.528442,0.475353,0.497744,0.420294,0.393705,0.585466,0.561963,0.810269,0.526317,0.566805,0.438069,0.628805,0.631557,0.534634,0.466569,0.496694
0KDMANEL,0.19722,0.36716,0.39006,0.688220,0.482910,0.491129,0.432454,0.661275,0.754590,0.611762,0.657301,0.549157,0.669299,0.519456,0.658161,0.770487,0.588572,0.722596,0.509615
0KDMANEL,0.13214,0.32121,0.28301,0.609287,0.488921,0.558447,0.408695,0.578436,0.745172,0.637808,0.897751,0.497752,0.605582,0.508110,0.578725,0.645066,0.574536,0.731672,0.585182
0KDMANEL,0.12083,0.26601,0.31378,0.474613,0.488921,0.508583,0.393205,0.537649,0.669772,0.465610,0.854083,0.443265,0.564257,0.466392,0.628513,0.573141,0.565286,0.722142,0.568724
0KDMANEL,0.13409,0.35435,0.29427,0.677392,0.595923,0.447762,0.441523,0.482446,0.835812,0.651702,0.930140,0.508867,0.610454,0.417801,0.610071,0.672243,0.567728,0.545468,0.523065
0KDMANEL,0.49167,0.36161,0.62245,0.518540,0.488921,0.505601,0.401890,0.509258,0.750085,0.657912,0.888567,0.471318,0.712177,0.481619,0.572979,0.651903,0.553248,0.686776,0.698658
0KDMANEL,0.15278,0.32428,0.21287,0.666542,0.616567,0.554960,0.401903,0.575335,0.703033,0.647825,0.913847,0.571872,0.582954,0.415307,0.570565,0.738985,0.590576,0.687429,0.543380
0KDMANEL,0.115,0.25217,0.27207,0.461230,0.462889,0.443140,0.443790,0.492130,0.582379,0.409636,0.832720,0.401735,0.528479,0.431187,0.594665,0.566858,0.515171,0.511297,0.673503
0KDMANEL,0.25625,0.3301,0.625,0.569523,0.463995,0.490211,0.428179,0.650550,0.792970,0.675980,0.824290,0.469427,0.686144,0.506619,0.561912,0.694194,0.625043,0.722596,0.540371
0KDMANEL,0.5625,0.46705,0.6,0.601478,0.468648,0.498946,0.440088,0.580850,0.695773,0.679145,0.857528,0.469427,0.691891,0.463023,0.544751,0.672765,0.553261,0.657463,0.693669
0KDMANEL,0.4125,0.45093,0.55242,0.539229,0.468648,0.436219,0.409658,0.520863,0.695773,0.679145,0.778816,0.469427,0.691891,0.463023,0.532852,0.672765,0.538772,0.578865,0.498863
0KDMANEL,0.125,0.30692,0.30649,0.553024,0.526880,0.461691,0.412495,0.496432,0.721093,0.555196,0.735211,0.464261,0.579913,0.412811,0.604814,0.631557,0.532702,0.637540,0.473236
0KDMANEL,0.18571,0.37807,0.34104,0.535906,0.487114,0.566410,0.407404,0.621078,0.688713,0.641352,0.623724,0.530045,0.670735,0.592124,0.610347,0.762477,0.595807,0.714114,0.614086
0KDMANEL,0.14792,0.3613,0.33491,0.659459,0.563781,0.501072,0.410238,0.470834,0.669772,0.552376,0.782678,0.512362,0.607520,0.513174,0.614289,0.673176,0.590358,0.577702,0.572395
0KDMANEL,0.10625,0.26462,0.26548,0.535106,0.492152,0.425862,0.456664,0.492130,0.604409,0.520176,0.849130,0.409576,0.538639,0.449781,0.638359,0.573141,0.518018,0.544715,0.480021
0KDMANEL,0.11563,0.33448,0.30435,0.586022,0.488921,0.499198,0.418478,0.529322,0.743353,0.519914,0.665882,0.494364,0.585998,0.459907,0.611522,0.614740,0.556686,0.671816,0.549204
0KDMANEL,0.12083,0.26601,0.31378,0.474613,0.488921,0.508583,0.393205,0.537649,0.669772,0.465610,0.854083,0.443265,0.564257,0.466392,0.628513,0.573141,0.565286,0.722142,0.568724
0KDMANEL,0.125,0.30877,0.31758,0.545786,0.637908,0.505131,0.418954,0.537649,0.706205,0.500408,0.883864,0.480763,0.643784,0.483975,0.605257,0.658797,0.608748,0.695257,0.518920
0KDMANEL,0.145,0.30553,0.27154,0.528442,0.507006,0.466614,0.428100,0.595526,0.734584,0.538349,0.949096,0.455788,0.619683,0.517938,0.596592,0.678406,0.628231,0.725657,0.518327
0KDMANEL,0.11471,0.32798,0.28276,0.545828,0.478992,0.520461,0.430769,0.615220,0.666347,0.710580,0.704938,0.501772,0.607342,0.529389,0.624553,0.731326,0.618205,0.719681,0.529535
0KDMANEL,0.125,0.31499,0.30886,0.589010,0.488921,0.428106,0.403098,0.546370,0.606510,0.545954,0.855270,0.501456,0.555661,0.469134,0.617366,0.745135,0.581482,0.760554,0.537512
0KDMANEL,0.20682,0.29064,0.12743,0.634503,0.488921,0.557031,0.406999,0.538462,0.717929,0.548682,0.922347,0.478732,0.608846,0.469412,0.583109,0.658797,0.625043,0.722142,0.576585
0KDMANEL,0.275,0.31783,0.30797,0.468710,0.446832,0.484569,0.403343,0.306540,0.486533,0.492551,NaN,0.469646,0.481128,0.495425,0.582446,0.665023,0.529228,0.496320,0.519104
0KDMANEL,0.12083,0.26601,0.31378,0.474613,0.488921,0.508583,0.393205,0.537649,0.669772,0.465610,0.854083,0.443265,0.564257,0.466392,0.628513,0.573141,0.565286,0.722142,0.568724
0KDMANEL,0.10278,0.30607,0.28203,0.586022,0.453728,0.499198,0.432454,0.479967,0.756395,0.505859,0.830184,0.484161,0.579913,0.475145,0.616176,0.585820,0.556686,0.646495,0.495123
0KDMANEL,0.29,0.28246,0.12891,0.543473,0.488921,0.489944,0.429517,0.534646,0.752603,0.706548,0.842727,0.478609,0.730915,0.476687,0.615570,0.672765,0.553248,0.704329,0.568938
0KDMANEL,0.13167,0.34776,0.32509,0.663009,0.511861,0.473799,0.421237,0.496713,0.684001,0.656524,0.913847,0.507740,0.615280,0.513174,0.631611,0.686984,0.573315,0.713197,0.567599
0KDMANEL,0.13333,0.27667,0.24186,0.592833,0.462889,0.443140,0.443790,0.492130,0.626244,0.454454,0.569677,0.482639,0.498911,0.431187,0.594665,0.605147,0.567728,0.539766,0.673503
0KDMANEL,0.12292,0.33356,0.27885,0.511639,0.475353,0.497744,0.417860,0.391094,0.583382,0.564467,0.588801,0.516998,0.564265,0.431260,0.628805,0.624881,0.532702,0.486562,0.492769
0KDMANEL,0.11429,0.33032,0.25137,0.599267,0.565078,0.519602,0.410750,0.617083,0.723174,0.605220,0.576762,0.489387,0.554271,0.513174,0.627173,0.611678,0.578949,0.770595,0.556159
0KDMANEL,0.18571,0.28391,0.19359,0.488242,0.483428,0.670394,0.464942,0.744417,0.626577,0.658221,0.798266,0.508752,0.784853,0.505394,0.580398,0.716247,0.579511,0.803922,0.602690
0KDMANEL,0.45625,0.43056,0.58475,0.592261,0.428059,0.510737,0.412068,0.530698,0.656283,0.490547,0.861800,0.459943,0.588681,0.419693,0.550363,0.618255,0.562980,0.657463,0.524300
0KDMANEL,0.15,0.39341,0.43205,0.652973,0.468648,0.479802,0.391701,0.436605,0.729230,0.623462,0.619796,0.519720,0.600504,0.531255,0.622973,0.738985,0.608283,0.603414,0.528686
0KDMANEL,0.12045,0.35741,0.5551,0.531688,0.465237,0.531649,0.446434,0.657614,0.722301,0.616129,0.799243,0.445624,0.678935,0.496755,0.642250,0.723747,0.553698,0.788378,0.597449
0KDMANEL,0.13068,0.33453,0.23516,0.658218,0.611998,0.564358,0.430707,0.603430,0.814884,0.660957,0.905543,0.584846,0.630175,0.512352,0.611522,0.723716,0.585383,0.761306,0.516930
0KDMANEL,0.17969,0.35363,0.21875,0.636010,0.488921,0.465917,0.455446,0.671709,0.824670,0.663771,0.853133,0.529348,0.660546,0.520735,0.601322,0.724786,0.607851,0.707838,0.602123
0KDMANEL,0.13158,0.32772,0.25116,0.645971,0.556657,0.461682,0.437305,0.578436,0.739583,0.512931,0.786178,0.597676,0.552042,0.462525,0.654946,0.658797,0.578949,0.747170,0.640124
0KDMANEL,0.24167,0.39423,0.56481,0.504735,0.462889,0.486223,0.420382,0.510450,0.675055,0.493644,0.850728,0.409738,0.612043,0.451800,0.542830,0.618255,0.553248,0.695379,0.645674
0KDMANEL,0.275,0.31783,0.30797,0.468710,0.446832,0.484569,0.403343,0.306540,0.486533,0.492551,NaN,0.469646,0.481128,0.495425,0.582446,0.665023,0.529228,0.496320,0.519104
0KDMANEL,0.12917,0.33683,0.24183,0.651796,0.606541,0.528556,0.371510,0.455431,0.743318,0.609203,1.000000,0.584846,0.604202,0.439116,0.582582,0.756602,0.567565,0.686776,0.577703
0KDMANEL,0.17143,0.31253,0.20057,0.613319,0.419720,0.532340,0.411107,0.491701,0.653150,0.666213,0.788351,0.484458,0.648307,0.465860,0.597156,0.645066,0.587850,0.616660,0.522697
0KDMANEL,0.20208,0.39553,0.35613,0.641527,0.498508,0.551912,0.499285,0.654313,0.801362,0.689342,0.635359,0.567163,0.752493,0.573749,0.659446,0.847238,0.585630,0.724314,0.518340
0KDMANEL,0.36667,0.38287,0.6075,0.660265,0.472528,0.513012,0.422228,0.458600,0.737393,0.659389,0.704938,0.530045,0.684547,0.504282,0.601709,0.746729,0.613789,0.637746,0.687515
0KDMANEL,0.10625,0.39286,0.52273,0.493934,0.462889,0.519404,0.374661,0.630478,0.594366,0.591031,0.793775,0.430418,0.595924,0.477003,0.638742,0.723747,0.537461,0.779798,0.592288
0KDMANEL,0.16071,0.34229,0.16895,0.538454,0.464596,0.460945,0.400151,0.470834,0.684001,0.599721,0.790343,0.477753,0.596490,0.571432,0.617592,0.679883,0.572393,0.567719,0.524678
0KDMANEL,0.385,0.34829,0.14187,0.596993,0.488921,0.616064,0.401890,0.653457,0.670609,0.760076,0.861800,0.501772,0.620029,0.528521,0.622915,0.716247,0.562980,0.737028,0.524300
0KDMANEL,0.29,0.28246,0.12891,0.543473,0.488921,0.489944,0.429517,0.534646,0.752603,0.706548,0.842727,0.478609,0.730915,0.476687,0.615570,0.672765,0.553248,0.704329,0.568938
0KDMANEL,0.12045,0.27582,0.24674,0.538787,0.501592,0.532624,0.449774,0.492130,0.612923,0.517494,0.873744,0.438889,0.535798,0.454819,0.638359,0.566858,0.625043,0.545441,0.505974
0KDMANEL,0.13594,0.33111,0.321,0.668796,0.478992,0.502794,0.411107,0.611111,0.707075,0.591534,0.917555,0.506445,0.610393,0.487344,0.612290,0.672243,0.607790,0.737725,0.581852
0KDMANEL,0.12045,0.35741,0.5551,0.531688,0.465237,0.531649,0.446434,0.657614,0.722301,0.616129,0.799243,0.445624,0.678935,0.496755,0.642250,0.723747,0.553698,0.788378,0.597449
0KDMANEL,0.23542,0.31838,0.1749,0.622848,0.488921,0.508951,0.413619,0.657574,0.688119,0.558529,0.917595,0.495708,0.644480,0.526123,0.563660,0.649521,0.572827,0.713742,0.574560
0KDMANEL,0.12375,0.30308,0.26111,0.612307,0.538571,0.532712,0.440668,0.571600,0.722559,0.545416,0.787808,0.501456,0.558147,0.499753,0.650697,0.585820,0.603468,0.743819,0.567599
0KDMANEL,0.12667,0.30901,0.22975,0.588651,0.468930,0.527335,0.425287,0.522855,0.821838,0.528688,0.933888,0.446047,0.607386,0.399693,0.572442,0.618255,0.548584,0.781841,0.504393
0KDMANEL,0.12917,0.26667,0.25,0.575800,0.458979,0.534295,0.427026,0.492130,0.612179,0.498950,0.581416,0.459525,0.525905,0.443160,0.627952,0.579461,0.591197,0.520069,0.536046
0KDMANEL,0.2425,0.3294,0.66154,0.643442,0.488921,0.602143,0.427026,0.579582,0.695773,0.581618,0.922347,0.519256,0.607520,0.418733,0.583109,0.651903,0.588572,0.722142,0.579182
0KDMANEL,0.10938,0.31149,0.25559,0.462512,0.441488,0.400799,0.392677,0.472147,0.763507,0.448155,0.784962,0.418560,0.542894,0.422500,0.608021,0.523810,0.529826,0.645274,0.473137
0KDMANEL,0.115,0.25217,0.27207,0.461230,0.462889,0.443140,0.443790,0.492130,0.582379,0.409636,0.832720,0.401735,0.528479,0.431187,0.594665,0.566858,0.515171,0.511297,0.673503
0KDMANEL,0.115,0.33832,0.24671,0.666542,0.616567,0.528556,0.421516,0.455431,0.743318,0.602321,1.000000,0.584846,0.625855,0.439116,0.582582,0.764788,0.567565,0.686776,0.577703
0KDMANEL,0.11786,0.33651,0.17976,0.581162,0.473324,0.531649,0.381032,0.657614,0.640505,0.607584,0.792473,0.448816,0.648691,0.524254,0.635771,0.723747,0.591608,0.788378,0.586408
0KDMANEL,0.1375,0.39542,0.3381,0.674925,0.464596,0.477588,0.385293,0.531299,0.645466,0.657684,0.667788,0.533820,0.595922,0.385208,0.593407,0.679530,0.580045,0.558824,0.566778
0KDMANEL,0.12308,0.33646,0.28221,0.656966,0.531479,0.436123,0.359720,0.530590,0.613656,0.614212,0.839440,0.525422,0.543572,0.475145,0.658847,0.692333,0.613876,0.753763,0.547483
0KDMANEL,0.12917,0.33683,0.24183,0.651796,0.606541,0.528556,0.371510,0.455431,0.743318,0.609203,1.000000,0.584846,0.604202,0.439116,0.582582,0.756602,0.567565,0.686776,0.577703
0KDMANEL,0.15,0.39518,0.17055,0.555314,0.488921,0.428023,0.455446,0.526541,0.660857,0.620412,0.853133,0.439374,0.657373,0.490376,0.601322,0.651903,0.530379,0.666865,0.602123
0KDMANEL,0.12083,0.34241,0.27886,0.633902,0.481204,0.509456,0.399376,0.540057,0.722559,0.496251,0.726289,0.513275,0.573838,0.442896,0.644861,0.658797,0.609920,0.779086,0.523065
0KDMANEL,0.16364,0.38109,0.33849,0.542207,0.498058,0.568623,0.470655,0.602728,0.801362,0.666947,0.637872,0.515836,0.670735,0.578244,0.604325,0.762477,0.585630,0.753434,0.637051
0KDMANEL,0.16071,0.34229,0.16895,0.538454,0.464596,0.460945,0.400151,0.470834,0.684001,0.599721,0.790343,0.477753,0.596490,0.571432,0.617592,0.679883,0.572393,0.567719,0.524678
0KDMANEL,0.13036,0.34444,0.27927,0.622593,0.507417,0.509758,0.424481,0.571600,0.691874,0.559828,0.794364,0.528715,0.588784,0.473504,0.652008,0.638285,0.592631,0.752602,0.528812
0KDMANEL,0.18,0.35793,0.3063,0.483985,0.472809,0.476570,0.408677,0.505336,0.662440,0.474982,0.917555,0.419240,0.604202,0.513174,0.571244,0.598662,0.536673,0.705110,0.492088
0KDMANEL,0.12115,0.27122,0.26282,0.666542,0.611998,0.570570,0.405983,0.487686,0.707832,0.620882,0.897899,0.571872,0.607520,0.414272,0.554367,0.723716,0.567728,0.720674,0.552733
0KDMANEL,0.22143,0.31051,0.16741,0.511535,0.488921,0.504995,0.409658,0.522751,0.843762,0.791350,0.824290,0.498852,0.658537,0.517803,0.559813,0.731326,0.550715,0.687872,0.595411
0KDMANEL,0.20682,0.29064,0.12743,0.634503,0.488921,0.557031,0.406999,0.538462,0.717929,0.548682,0.922347,0.478732,0.608846,0.469412,0.583109,0.658797,0.625043,0.722142,0.576585
0KDMANEL,0.12083,0.26601,0.31378,0.474613,0.488921,0.508583,0.393205,0.537649,0.669772,0.465610,0.854083,0.443265,0.564257,0.466392,0.628513,0.573141,0.565286,0.722142,0.568724
0KDMANEL,0.175,0.3028,0.26396,0.629860,0.498607,0.624912,0.455446,0.665172,0.745592,0.601566,0.803085,0.532225,0.678935,0.554489,0.564612,0.723747,0.582943,0.812425,0.634933
0KDMANEL,0.10278,0.30607,0.28203,0.586022,0.453728,0.499198,0.432454,0.479967,0.756395,0.505859,0.830184,0.484161,0.579913,0.475145,0.616176,0.585820,0.556686,0.646495,0.495123
0KDMANEL,0.135,0.31378,0.32949,0.483985,0.505271,0.529842,0.404411,0.488545,0.727319,0.516731,0.921369,0.519461,0.610467,0.513174,0.562780,0.650774,0.549127,0.713197,0.492088
0KDMANEL,0.11786,0.33651,0.17976,0.581162,0.473324,0.531649,0.381032,0.657614,0.640505,0.607584,0.792473,0.448816,0.648691,0.524254,0.635771,0.723747,0.591608,0.788378,0.586408
0KDMANEL,0.11042,0.36669,0.28175,0.638458,0.449477,0.499198,0.365170,0.496432,0.644398,0.569115,0.607955,0.535702,0.551223,0.427176,0.636865,0.621734,0.553658,0.500835,0.517288
0KDMANEL,0.11974,0.34862,0.24583,0.633902,0.597382,0.488283,0.421516,0.643730,0.706205,0.626233,0.988234,0.600935,0.628948,0.539101,0.597156,0.759405,0.567565,0.719681,0.672287
0KDMANEL,0.14167,0.27804,0.25298,0.506161,0.496251,0.524171,0.410072,0.446919,0.708760,0.561979,0.830687,0.427634,0.592093,0.412811,0.593618,0.628784,0.554465,0.465088,0.549204
0KDMANEL,0.1325,0.32864,0.18987,0.611849,0.462889,0.516578,0.349653,0.630478,0.773877,0.637397,0.786213,0.486712,0.638045,0.577938,0.642250,0.723747,0.609920,0.772089,0.592288
0KDMANEL,0.13571,0.34826,0.28273,0.525740,0.488921,0.501846,0.399602,0.675207,0.749233,0.659210,0.808784,0.498852,0.735364,0.471256,0.621627,0.738985,0.538772,0.727322,0.540928
0KDMANEL,0.15,0.39341,0.43205,0.652973,0.468648,0.479802,0.391701,0.436605,0.729230,0.623462,0.619796,0.519720,0.600504,0.531255,0.622973,0.738985,0.608283,0.603414,0.528686
0KDMANEL,0.135,0.35278,0.24169,0.671763,0.592848,0.466614,0.421516,0.633407,0.688137,0.600131,0.677563,0.576497,0.628948,0.546336,0.626986,0.759405,0.593017,0.725657,0.672287
0KDMANEL,0.15833,0.31438,0.28602,0.570547,0.476278,0.625132,0.473343,0.665172,0.716554,0.774226,0.802451,0.538915,0.801909,0.517312,0.556490,0.724786,0.606531,0.783159,0.586408
0KDMANEL,0.18611,0.35222,0.21973,0.632779,0.484051,0.478070,0.418478,0.471327,0.693968,0.524301,0.806672,0.508867,0.582954,0.515379,0.624553,0.658797,0.572433,0.504419,0.517288
0KDMANEL,0.24615,0.31191,0.18599,0.667582,0.643634,0.513012,0.417860,0.657574,0.807817,0.658562,0.810511,0.534816,0.681270,0.519138,0.636177,0.746729,0.611753,0.713742,0.540371
